Phe,fnumber,cvid,pearson
PH,192,cv28,0.566627304002304
PH,192,cv29,0.581045756669054
PH,384,cv0,0.626428678105761
PH,384,cv2,0.571014581899969
PH,384,cv1,0.570599339304095
PH,384,cv3,0.583578237279316
PH,384,cv4,0.586874392249707
PH,384,cv5,0.583598924890472
PH,384,cv6,0.562279813874925
PH,384,cv7,0.586424910133867
PH,384,cv8,0.58641260326895
PH,384,cv9,0.553395686323505
PH,384,cv10,0.607481338634084
PH,384,cv11,0.575820364954943
PH,384,cv12,0.547074927521028
PH,384,cv13,0.522705574490676
PH,384,cv14,0.536643493652623
PH,384,cv15,0.656248275763138
PH,384,cv16,0.621216488810235
PH,384,cv17,0.544662047025788
PH,384,cv18,0.575441929792048
PH,384,cv19,0.575747129948093
PH,384,cv20,0.545796454006821
PH,384,cv21,0.674901616209054
PH,384,cv22,0.617949954334006
PH,384,cv23,0.579769518166523
PH,384,cv25,0.564052775629568
PH,384,cv24,0.599501307847528
PH,384,cv27,0.63663613556927
PH,384,cv26,0.64807619776121
PH,384,cv28,0.547867108455586
PH,384,cv29,0.61213743378686
PH,1000,cv0,0.618010982912792
PH,1000,cv2,0.597084848435973
PH,1000,cv1,0.617238288026915
PH,1000,cv3,0.63551924510906
PH,1000,cv4,0.608087838795306
PH,1000,cv5,0.610311151192002
PH,1000,cv6,0.597161901118952
PH,1000,cv7,0.594492374081115
PH,1000,cv8,0.591480447299083
PH,1000,cv9,0.590362059366117
PH,1000,cv10,0.640267972059905
PH,1000,cv11,0.603634431841607
PH,1000,cv12,0.558007331342601
PH,1000,cv13,0.552836538287918
PH,1000,cv14,0.598851697023721
PH,1000,cv15,0.667169082141479
PH,1000,cv16,0.603315758967031
PH,1000,cv17,0.581557400694819
PH,1000,cv18,0.62218772710508
PH,1000,cv19,0.5973961894821
PH,1000,cv20,0.630566363610915
PH,1000,cv21,0.659778606095686
PH,1000,cv22,0.623816297970408
PH,1000,cv23,0.588636623872636
PH,1000,cv24,0.623280836402919
PH,1000,cv25,0.608421233601344
PH,1000,cv26,0.66417222000728
PH,1000,cv27,0.691000167010887
PH,1000,cv28,0.594124665667315
PH,1000,cv29,0.610821749150068
PH,2000,cv0,0.645630447167171
PH,2000,cv1,0.634863474499502
PH,2000,cv2,0.62276068828453
PH,2000,cv3,0.645125316502754
PH,2000,cv4,0.636714992832217
PH,2000,cv5,0.632480533146629
PH,2000,cv6,0.651842723829929
PH,2000,cv8,0.633226034523097
PH,2000,cv9,0.631907072794447
PH,2000,cv10,0.643429811782868
PH,2000,cv11,0.626983610623807
PH,2000,cv12,0.592603492810338
PH,2000,cv13,0.560495600072687
PH,2000,cv14,0.585926804342771
PH,2000,cv15,0.683721014796293
PH,2000,cv16,0.657961196264463
PH,2000,cv17,0.605718147613645
PH,2000,cv7,0.613529332552965
PH,2000,cv18,0.64947419369039
PH,2000,cv20,0.649152606575389
PH,2000,cv21,0.690624926020003
PH,2000,cv22,0.625943489965019
PH,2000,cv23,0.613201890295542
PH,2000,cv24,0.643002510085635
PH,2000,cv25,0.630007949797608
PH,2000,cv26,0.69152435032591
PH,2000,cv27,0.70003693539545
PH,2000,cv28,0.624647081766647
PH,2000,cv19,0.616667432597192
PH,2000,cv29,0.632304055626928
PH,3000,cv0,0.645201183536554
PH,3000,cv1,0.638229111195142
PH,3000,cv2,0.616539245579444
PH,3000,cv3,0.632733177755689
PH,3000,cv4,0.641615168815393
PH,3000,cv5,0.629462117216213
PH,3000,cv6,0.607440839329619
PH,3000,cv7,0.620558027737258
PH,3000,cv8,0.619741197165221
PH,3000,cv9,0.625367741001687
PH,3000,cv10,0.654520010491336
PH,3000,cv11,0.632774405646683
PH,3000,cv12,0.584345137616056
PH,3000,cv13,0.603739210652781
PH,3000,cv14,0.621864292523863
PH,3000,cv15,0.682607197350598
PH,3000,cv16,0.660889788106732
PH,3000,cv17,0.591443782064259
PH,3000,cv18,0.646146815666458
PH,3000,cv19,0.638731424609573
PH,3000,cv20,0.632548319744789
PH,3000,cv21,0.68889085533281
PH,3000,cv22,0.661319647794147
PH,3000,cv23,0.624225011437054
PH,3000,cv24,0.612504913764228
PH,3000,cv25,0.635336870759019
PH,3000,cv26,0.684911564170092
PH,3000,cv27,0.713984747704597
PH,3000,cv28,0.629047336580931
PH,3000,cv29,0.659238635224366
PH,4000,cv0,0.64247715141104
PH,4000,cv3,0.643517912195085
PH,4000,cv1,0.643492794153222
PH,4000,cv2,0.603497398714719
PH,4000,cv4,0.632176926994772
PH,4000,cv5,0.650238559799239
PH,4000,cv6,0.649298276790428
PH,4000,cv7,0.597974963949869
PH,4000,cv8,0.612189933380109
PH,4000,cv9,0.639991619462999
PH,4000,cv10,0.659689969649204
PH,4000,cv11,0.617739688121616
PH,4000,cv12,0.625411971891997
PH,4000,cv14,0.600570288699229
PH,4000,cv13,0.564154465317178
PH,4000,cv15,0.697844154188051
PH,4000,cv16,0.638426678845015
PH,4000,cv17,0.612155091242053
PH,4000,cv18,0.635199493407982
PH,4000,cv19,0.603363687780531
PH,4000,cv20,0.647492611599133
PH,4000,cv21,0.697435019438847
PH,4000,cv22,0.637685649360407
PH,4000,cv23,0.615387912864827
PH,4000,cv24,0.628566368048406
PH,4000,cv25,0.634581911534495
PH,4000,cv26,0.669511438154699
PH,4000,cv27,0.708357443346013
PH,4000,cv28,0.630424645274935
PH,4000,cv29,0.681872708898095
EW,12,cv0,0.171606834981931
EW,12,cv2,0.088509321790284
EW,12,cv3,0.230650324268314
EW,12,cv1,0.270049852047119
EW,12,cv4,0.236050133388692
EW,12,cv5,0.153268710462579
EW,12,cv6,0.194787207713936
EW,12,cv7,0.228772447870685
EW,12,cv8,0.290568586592931
EW,12,cv9,0.175126140911277
EW,12,cv10,0.1702811973995
EW,12,cv11,0.180038916604018
EW,12,cv12,0.113597292473873
EW,12,cv13,0.103205118824417
EW,12,cv14,0.094075373192781
EW,12,cv16,0.159191546872602
EW,12,cv15,0.213078498902269
EW,12,cv17,0.216291245520694
EW,12,cv18,0.18549690211216
EW,12,cv19,0.258834671838205
EW,12,cv20,0.169613585539901
EW,12,cv22,0.207389007550445
EW,12,cv23,0.160725870002477
EW,12,cv21,0.20129502192515
EW,12,cv24,0.203656740517072
EW,12,cv25,0.1977495012343
EW,12,cv26,0.246226067411156
EW,12,cv27,0.237693660314561
EW,12,cv28,0.244320283166012
EW,12,cv29,0.228506558129029
EW,24,cv0,0.283727482340768
EW,24,cv1,0.317257251614356
EW,24,cv2,0.144819375098946
EW,24,cv3,0.286092277525946
EW,24,cv4,0.274812431718689
EW,24,cv5,0.212419752473599
EW,24,cv6,0.368417830671367
EW,24,cv7,0.340253524010476
EW,24,cv8,0.285784084149843
EW,24,cv9,0.250776779299184
EW,24,cv10,0.289468673197772
EW,24,cv11,0.312641667634542
EW,24,cv12,0.122219391510988
EW,24,cv13,0.254754718425938
EW,24,cv14,0.151573291812126
EW,24,cv16,0.27247391037092
EW,24,cv15,0.302413258904569
EW,24,cv17,0.272796083600015
EW,24,cv18,0.292842844937579
EW,24,cv19,0.261116998212228
EW,24,cv20,0.235380787983615
EW,24,cv21,0.293885412890735
EW,24,cv22,0.277963289261331
EW,24,cv23,0.203521371866626
EW,24,cv24,0.273370467847228
EW,24,cv25,0.306151093894656
EW,24,cv26,0.287356996926391
EW,24,cv27,0.296748309641568
EW,24,cv28,0.191952616383852
EW,24,cv29,0.249378524090072
EW,48,cv0,0.36749456306333
EW,48,cv3,0.408647922298646
EW,48,cv4,0.333676772798819
EW,48,cv1,0.360983531078104
EW,48,cv2,0.236373935387594
EW,48,cv5,0.296136367484852
EW,48,cv6,0.419232918369146
EW,48,cv7,0.44161862024491
EW,48,cv8,0.358963753022099
EW,48,cv9,0.341880490498205
EW,48,cv10,0.340924631578585
EW,48,cv11,0.357561220474473
EW,48,cv12,0.126571702923069
EW,48,cv13,0.326935580774965
EW,48,cv14,0.230992672518817
EW,48,cv15,0.359641252289117
EW,48,cv16,0.342810786470361
EW,48,cv17,0.369264719366058
EW,48,cv18,0.28366802912341
EW,48,cv19,0.406223640313749
EW,48,cv20,0.341274340112163
EW,48,cv21,0.337650186719831
EW,48,cv22,0.309670223838115
EW,48,cv23,0.270193887384979
EW,48,cv24,0.344521176236663
EW,48,cv26,0.335148624268907
EW,48,cv25,0.288610353966467
EW,48,cv28,0.294842351847108
EW,48,cv27,0.367345613970358
EW,48,cv29,0.327805513568535
EW,96,cv0,0.424718635812106
EW,96,cv3,0.429909821330403
EW,96,cv4,0.382198398633825
EW,96,cv1,0.403260491542184
EW,96,cv5,0.364478641988937
EW,96,cv6,0.437069678269497
EW,96,cv7,0.438545881485682
EW,96,cv8,0.371777672617849
EW,96,cv2,0.328981291704257
EW,96,cv9,0.367889604211513
EW,96,cv11,0.400015689798204
EW,96,cv10,0.427044456148771
EW,96,cv12,0.228102501379872
EW,96,cv13,0.374808591318846
EW,96,cv14,0.311740799393109
EW,96,cv15,0.318643564819865
EW,96,cv16,0.37719977645396
EW,96,cv17,0.369413663353597
EW,96,cv18,0.35610419387874
EW,96,cv19,0.406869454290886
EW,96,cv20,0.367984906851938
EW,96,cv21,0.408724361831301
EW,96,cv22,0.389163435022486
EW,96,cv23,0.317251070990217
EW,96,cv24,0.375118202291218
EW,96,cv25,0.336083160052975
EW,96,cv26,0.33029388693679
EW,96,cv27,0.407046458281911
EW,96,cv28,0.339422353344726
EW,96,cv29,0.347263418015952
EW,192,cv0,0.44777387327858
EW,192,cv1,0.491374371495389
EW,192,cv2,0.363082016427194
EW,192,cv3,0.51027825467552
EW,192,cv4,0.437085823819412
EW,192,cv5,0.362959788653976
EW,192,cv6,0.462920812558312
EW,192,cv7,0.447173491970788
EW,192,cv8,0.419344600913848
EW,192,cv9,0.396856224874724
EW,192,cv10,0.45847928700121
EW,192,cv11,0.439009779478653
EW,192,cv12,0.251114029597231
EW,192,cv13,0.386341743891054
EW,192,cv14,0.356639226447721
EW,192,cv15,0.387923198896857
EW,192,cv16,0.448747272615678
EW,192,cv17,0.399428847964281
EW,192,cv18,0.418623232317475
EW,192,cv19,0.44163479150448
EW,192,cv20,0.399433307071093
EW,192,cv22,0.463355138710958
EW,192,cv21,0.441424604180967
EW,192,cv23,0.334299900811138
EW,192,cv25,0.387646677016732
EW,192,cv27,0.44428182344877
EW,192,cv28,0.349185238916943
EW,192,cv26,0.402718216235513
EW,192,cv24,0.457613844312693
EW,192,cv29,0.386456548217197
EW,384,cv0,0.465856436287129
EW,384,cv2,0.404904961491177
EW,384,cv1,0.502428648578394
EW,384,cv3,0.540864903867966
EW,384,cv4,0.466629912483892
EW,384,cv5,0.441126778838739
EW,384,cv6,0.47859281288211
EW,384,cv7,0.479529033623775
EW,384,cv8,0.479654827570268
EW,384,cv9,0.422596212967839
EW,384,cv11,0.440447308429716
EW,384,cv10,0.477914393067019
EW,384,cv12,0.340047106832668
EW,384,cv13,0.348387486173743
EW,384,cv14,0.366453661643938
EW,384,cv15,0.413328866267539
EW,384,cv16,0.453866553803901
EW,384,cv17,0.441392495381088
EW,384,cv18,0.461736899591619
EW,384,cv19,0.463052769764606
EW,384,cv20,0.374829603906386
EW,384,cv21,0.429164336275588
EW,384,cv22,0.464415747074105
EW,384,cv23,0.349509770808255
EW,384,cv24,0.492990226151991
EW,384,cv25,0.490831777194806
EW,384,cv26,0.387001043820325
EW,384,cv27,0.425156711233901
EW,384,cv28,0.37544809049386
EW,384,cv29,0.407189237955454
EW,1000,cv0,0.511744062366718
EW,1000,cv1,0.516377248060156
EW,1000,cv2,0.42904704480749
EW,1000,cv3,0.556068338937745
EW,1000,cv4,0.469513608373338
EW,1000,cv5,0.444174403143706
EW,1000,cv6,0.475239061594141
EW,1000,cv7,0.518669073275352
EW,1000,cv8,0.519579068502998
EW,1000,cv9,0.423401323562837
EW,1000,cv10,0.468994600689819
EW,1000,cv11,0.49611926041528
EW,1000,cv12,0.364076113977953
EW,1000,cv13,0.417735447775378
EW,1000,cv14,0.421513636464086
EW,1000,cv15,0.388296431938101
EW,1000,cv16,0.442729881672781
EW,1000,cv17,0.495790941297526
EW,1000,cv18,0.466941609617681
EW,1000,cv19,0.469491611141395
EW,1000,cv20,0.426657393812614
EW,1000,cv21,0.445525847274274
EW,1000,cv22,0.524981052354226
EW,1000,cv23,0.445969790967717
EW,1000,cv24,0.422662096943325
EW,1000,cv25,0.529527856954998
EW,1000,cv26,0.484936432157611
EW,1000,cv28,0.39218742797872
EW,1000,cv27,0.482134947083386
EW,1000,cv29,0.42239418204165
EW,2000,cv0,0.51275773127623
EW,2000,cv1,0.514059569900154
EW,2000,cv2,0.468309795231324
EW,2000,cv3,0.598803746840597
EW,2000,cv4,0.500303445431374
EW,2000,cv5,0.451840349054333
EW,2000,cv6,0.467840364185846
EW,2000,cv7,0.550607915557811
EW,2000,cv8,0.522135017024046
EW,2000,cv9,0.458159826577575
EW,2000,cv10,0.494511415994248
EW,2000,cv11,0.481131061475493
EW,2000,cv12,0.354689414011135
EW,2000,cv13,0.388257173465138
EW,2000,cv14,0.449423267848966
EW,2000,cv15,0.399624452411719
EW,2000,cv16,0.497582545905212
EW,2000,cv17,0.492962990688411
EW,2000,cv18,0.485876237832033
EW,2000,cv19,0.469991642788172
EW,2000,cv20,0.464898240515239
EW,2000,cv21,0.462403737066639
EW,2000,cv22,0.546900177169425
EW,2000,cv23,0.447769283454882
EW,2000,cv24,0.443189213899299
EW,2000,cv25,0.551381894075215
EW,2000,cv26,0.517547980210275
EW,2000,cv27,0.521510017147834
EW,2000,cv28,0.375722774800387
EW,2000,cv29,0.417652300782493
EW,3000,cv0,0.521043759800318
EW,3000,cv4,0.530037259605855
EW,3000,cv5,0.435940475341082
EW,3000,cv1,0.535007017887433
EW,3000,cv2,0.433797984929834
EW,3000,cv3,0.573982454827078
EW,3000,cv6,0.484918844757303
EW,3000,cv7,0.523082960468497
EW,3000,cv8,0.513310784917166
EW,3000,cv9,0.459920923584982
EW,3000,cv10,0.481834737653491
EW,3000,cv11,0.53783359062755
EW,3000,cv12,0.362181091953442
EW,3000,cv13,0.438819836253942
EW,3000,cv14,0.361582569837247
EW,3000,cv15,0.449608584855123
EW,3000,cv16,0.496314747920261
EW,3000,cv17,0.516527954766428
EW,3000,cv18,0.469810195914754
EW,3000,cv19,0.472520998986597
EW,3000,cv20,0.474399231357861
EW,3000,cv21,0.469121262679317
EW,3000,cv22,0.558059333645456
EW,3000,cv23,0.471226480827037
EW,3000,cv24,0.456195863500689
EW,3000,cv25,0.549214287200831
EW,3000,cv26,0.503520268649938
EW,3000,cv27,0.507754013936478
EW,3000,cv28,0.438393525098523
EW,3000,cv29,0.432062457277824
EW,4000,cv0,0.516575102614484
EW,4000,cv3,0.537724510924147
EW,4000,cv1,0.531674089138925
EW,4000,cv2,0.447369489661757
EW,4000,cv4,0.503171105659274
EW,4000,cv5,0.459053346631069
EW,4000,cv6,0.486794185632827
EW,4000,cv7,0.541533635415523
EW,4000,cv9,0.474271762502199
EW,4000,cv8,0.522271767603673
EW,4000,cv10,0.513578041855868
EW,4000,cv11,0.508667598952802
EW,4000,cv12,0.363522980904695
EW,4000,cv13,0.42699690596373
EW,4000,cv14,0.409150476145365
EW,4000,cv15,0.451103912041636
EW,4000,cv16,0.503239387308737
EW,4000,cv17,0.496761372509261
EW,4000,cv18,0.471333665408771
EW,4000,cv19,0.452310431607991
EW,4000,cv20,0.458013007732677
EW,4000,cv21,0.498738812978519
EW,4000,cv22,0.533463160450902
EW,4000,cv23,0.468098223003123
EW,4000,cv24,0.480148755461663
EW,4000,cv25,0.58473791483493
EW,4000,cv26,0.52111213198751
EW,4000,cv27,0.510759896589236
EW,4000,cv28,0.385254733012969
EW,4000,cv29,0.430625167297413
